,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
2163,CHEMBL3359954,CCCOc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,active,390.4390000000001,4.405600000000003,0.0,6.0,6.321481620959886
2164,CHEMBL1688898,COc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,active,362.3850000000001,3.6254000000000026,0.0,6.0,6.896196279044043
2165,CHEMBL3359953,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2o1,active,377.3560000000001,3.525000000000002,0.0,7.0,6.412289034981089
2166,CHEMBL1688899,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2o1,active,416.3550000000001,4.515400000000003,0.0,6.0,6.317854923626168
2167,CHEMBL1688897,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(Cl)cc3)cc2o1,active,366.80400000000003,4.270200000000003,0.0,5.0,6.749579997691106
2168,CHEMBL3359952,COc1cccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,active,362.3850000000001,3.6254000000000017,0.0,6.0,6.260427655549908
2169,CHEMBL1688895,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2o1,active,377.3560000000001,3.525000000000002,0.0,7.0,6.85078088734462
2170,CHEMBL1688894,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2o1,active,416.3550000000001,4.515400000000003,0.0,6.0,6.684029654543083
2171,CHEMBL1688892,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2o1,active,400.35600000000005,4.635600000000004,0.0,5.0,6.628932137728263
2172,CHEMBL1688890,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(Cl)c3)cc2o1,active,366.80400000000003,4.270200000000003,0.0,5.0,6.886056647693163
2173,CHEMBL1688891,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(F)c3)cc2o1,active,350.34900000000005,3.7559000000000022,0.0,5.0,6.94692155651658
2174,CHEMBL1688893,Cc1cccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,active,346.38600000000014,3.925220000000003,0.0,5.0,6.943095148663527
2175,CHEMBL225499,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccccc3)cc2o1,active,332.35900000000004,3.6168000000000022,0.0,5.0,6.823908740944319
2176,CHEMBL437731,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccccc3)cc2o1,active,318.33200000000005,3.8301000000000025,0.0,5.0,7.327902142064283
2177,CHEMBL3099695,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,active,227.242,2.42948,0.0,3.0,6.0675262353228465
2178,CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,223.279,2.680480000000001,0.0,3.0,8.346787486224656
2179,CHEMBL3315157,CC1=C(O)C(=O)C[C@]2(C)[C@H]3CCc4cocc4[C@]3(CO)CCC12O,inactive,332.39600000000013,2.4081000000000006,3.0,5.0,4.46344155742847
2180,CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,intermediate,272.25600000000003,2.5099000000000014,3.0,5.0,5.920818753952375
2181,CHEMBL465881,CC(C)=CCc1cc2cc(-c3cc(O)cc(O)c3)oc2cc1O,inactive,310.34900000000005,4.725300000000005,3.0,4.0,4.507239610973162
2182,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate,232.28299999999996,1.3532,2.0,3.0,5.1938200260161125
2183,CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,223.279,2.680480000000001,0.0,3.0,7.522878745280337
2184,CHEMBL1200374,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,296.41,4.029500000000003,0.0,2.0,6.045757490560675
2185,CHEMBL3407539,C[C@]12C=CC(=O)C=C1C(CO)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,312.40900000000005,3.001900000000002,1.0,3.0,6.008773924307505
2186,CHEMBL3407538,C=C1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,298.42600000000004,3.8213000000000026,1.0,2.0,6.6020599913279625
2187,CHEMBL3407537,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@]2(C)C1=CC(=O)[C@@H]1O[C@@H]12,intermediate,312.409,3.240700000000002,0.0,3.0,5.928117992693875
2188,CHEMBL3407536,C[C@]12C=CC(=O)C=C1[C@@]1(CO1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,312.40900000000005,3.242300000000002,0.0,3.0,6.136677139879544
2189,CHEMBL1200374,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,296.41,4.029500000000003,0.0,2.0,7.301029995663981
2190,CHEMBL3407539,C[C@]12C=CC(=O)C=C1C(CO)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,312.40900000000005,3.001900000000002,1.0,3.0,6.173925197299173
2191,CHEMBL3407538,C=C1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,298.42600000000004,3.8213000000000026,1.0,2.0,7.0
2192,CHEMBL3407537,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@]2(C)C1=CC(=O)[C@@H]1O[C@@H]12,active,312.409,3.240700000000002,0.0,3.0,6.0915149811213505
2193,CHEMBL3407536,C[C@]12C=CC(=O)C=C1[C@@]1(CO1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,312.40900000000005,3.242300000000002,0.0,3.0,6.2076083105017466
2194,CHEMBL3415152,Fc1cc2c(cc1-c1cccnc1)CCc1nncn1-2,inactive,266.279,2.567,0.0,4.0,5.0
2195,CHEMBL3415153,Fc1cc(-c2cccnc2)cc2c1-n1cnnc1CC2,inactive,266.279,2.567,0.0,4.0,5.0
2196,CHEMBL3415154,Cc1nnc2n1-c1cc(F)c(-c3cccnc3)cc1CC2,inactive,280.3060000000001,2.875420000000001,0.0,4.0,5.0
2197,CHEMBL3415155,Cc1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,280.3060000000001,2.875420000000001,0.0,4.0,5.0
2198,CHEMBL3415156,CCc1nnc2n1-c1cc(F)c(-c3cccnc3)cc1CC2,inactive,294.3330000000001,3.1294000000000013,0.0,4.0,5.0
2199,CHEMBL3415157,CCc1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,294.3330000000001,3.1294000000000013,0.0,4.0,5.0
2200,CHEMBL3415158,CC(C)c1nnc2n1-c1cc(F)c(-c3cccnc3)cc1CC2,inactive,308.3600000000001,3.690400000000002,0.0,4.0,5.0
2201,CHEMBL3415159,CC(C)c1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,308.3600000000001,3.690400000000002,0.0,4.0,5.0
2202,CHEMBL3415160,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(-c3ccccc3)n1-2,inactive,342.377,4.2340000000000035,0.0,4.0,5.0
2203,CHEMBL3415161,Fc1cc(-c2cccnc2)cc2c1-n1c(nnc1-c1ccccc1)CC2,inactive,342.37700000000007,4.234000000000003,0.0,4.0,5.0
2204,CHEMBL3415162,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(Cc3ccccc3)n1-2,inactive,356.40400000000005,4.1578000000000035,0.0,4.0,5.0
2205,CHEMBL3415163,O=C(c1ccccc1)c1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,370.38700000000006,3.798000000000002,0.0,5.0,5.0
2206,CHEMBL3415164,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(-c3ccncc3)n1-2,inactive,343.365,3.629000000000003,0.0,5.0,5.0
2207,CHEMBL3415165,Fc1cc(-c2cccnc2)cc2c1-n1c(nnc1-c1ccncc1)CC2,inactive,343.36500000000007,3.6290000000000022,0.0,5.0,5.0
2208,CHEMBL3415166,COc1cncc(-c2cc(F)c3c(c2)CCc2nnc(C)n2-3)c1,inactive,310.332,2.8840200000000014,0.0,5.0,5.0
2209,CHEMBL3415167,Cc1nnc2n1-c1c(F)cc(-c3cncc(C(C)O)c3)cc1CC2,inactive,324.35900000000015,2.928720000000001,1.0,5.0,5.0
2210,CHEMBL3415168,CC(=O)c1cncc(-c2cc(F)c3c(c2)CCc2nnc(C)n2-3)c1,inactive,322.343,3.0780200000000013,0.0,5.0,5.0
2211,CHEMBL3415169,Cc1nnc2n1-c1c(F)cc(-c3cncc(C(F)(F)F)c3)cc1CC2,inactive,348.3030000000001,3.8942200000000025,0.0,4.0,5.0
2212,CHEMBL3415170,Cc1nnc2n1-c1c(F)cc(-c3cncc(C#N)c3)cc1CC2,inactive,305.31600000000014,2.7471000000000005,0.0,5.0,5.0
2213,CHEMBL2331699,Cc1nnc2n1-c1c(F)cc(-c3cncc(F)c3)cc1CC2,inactive,298.2960000000001,3.014520000000001,0.0,4.0,5.0
2214,CHEMBL3415171,Cc1nnc2n1-c1c(F)cc(-c3cncc(-c4ccccc4)c3)cc1CC2,inactive,356.40400000000017,4.5424200000000035,0.0,4.0,5.0
2215,CHEMBL3415172,Cc1nnc2n1-c1c(F)cc(-c3cncc4ccccc34)cc1CC2,inactive,330.36600000000016,4.028620000000003,0.0,4.0,5.0
2216,CHEMBL3313969,Cc1ccncc1-c1cc(F)c2c(c1)CCc1nnc(C)n1-2,inactive,294.33299999999997,3.183840000000002,0.0,4.0,5.0
2217,CHEMBL3415173,Cc1c(F)cncc1-c1cc(F)c2c(c1)CCc1nnc(C)n1-2,inactive,312.323,3.322940000000002,0.0,4.0,5.0
2218,CHEMBL3415174,Fc1cncc(-c2cc(F)c3c(c2)CCc2nncn2-3)c1,inactive,284.26899999999995,2.706100000000001,0.0,4.0,5.0
2219,CHEMBL3415175,Cc1c(F)cncc1-c1cc(F)c2c(c1)CCc1nncn1-2,inactive,298.29599999999994,3.014520000000002,0.0,4.0,5.0
2220,CHEMBL428780,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,intermediate,235.29000000000002,2.9934000000000003,0.0,3.0,5.301029995663981
2221,CHEMBL2417553,Cc1cncc(Cc2ccc(-c3ccccc3)nc2)c1,intermediate,260.34000000000003,4.0428200000000025,0.0,2.0,5.301029995663981
2222,CHEMBL2165320,O=C1CCc2cc(-c3cccnc3)c(OCc3ccccc3)cc2N1,active,330.387,4.212300000000003,1.0,3.0,7.455931955649724
2223,CHEMBL934,CC(C)(C(=O)c1cccnc1)c1cccnc1,intermediate,226.279,2.637100000000001,0.0,3.0,5.301029995663981
2224,CHEMBL3421765,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCc2ccccc2)c1,active,306.32099999999997,4.235800000000002,0.0,4.0,6.835647144215563
2225,CHEMBL3421766,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCCc2ccccc2)c1,active,320.34799999999996,4.278300000000002,0.0,4.0,7.1249387366083
2226,CHEMBL3421767,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCCCc2ccccc2)c1,active,334.375,4.668400000000003,0.0,4.0,6.863279432843593
2227,CHEMBL3421768,O=[N+]([O-])c1ccc(-c2ccncc2)c(OCc2ccccc2)c1,intermediate,306.32099999999997,4.235800000000002,0.0,4.0,5.615288257061717
2228,CHEMBL3421769,O=[N+]([O-])c1ccc(-c2ccncc2)c(OCCc2ccccc2)c1,intermediate,320.34799999999996,4.278300000000002,0.0,4.0,5.722620025332746
2229,CHEMBL3421770,O=[N+]([O-])c1ccc(-c2ccncc2)c(OCCCc2ccccc2)c1,intermediate,334.375,4.668400000000003,0.0,4.0,5.30163843394489
2230,CHEMBL3421778,FC(F)(F)c1ccc(-c2ccncc2)c(OCCc2ccccc2)c1,intermediate,343.348,5.388900000000004,0.0,2.0,5.679853713888946
2231,CHEMBL3421779,N#Cc1ccc(-c2cccnc2)c(OCCc2ccccc2)c1,active,300.36099999999993,4.241780000000002,0.0,3.0,6.782516055786093
2232,CHEMBL3421780,N#Cc1ccc(-c2ccncc2)c(OCCc2ccccc2)c1,intermediate,300.36099999999993,4.241780000000002,0.0,3.0,5.810790510417694
2233,CHEMBL3421785,O=[N+]([O-])c1ccc(Cc2cccnc2)c(OCCc2ccccc2)c1,active,334.375,4.202100000000002,0.0,4.0,6.892790030352131
2234,CHEMBL3421786,O=[N+]([O-])c1ccc(Cc2ccncc2)c(OCCc2ccccc2)c1,active,334.375,4.202100000000003,0.0,4.0,6.804100347590766
2235,CHEMBL3421764,Nc1ccc(-c2cccnc2)c(OCc2ccccc2)c1,active,276.339,3.9098000000000024,1.0,3.0,6.349692476868063
2236,CHEMBL3422044,NCCOc1ccc(/C(=C(\Cn2cnnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,412.49300000000005,3.980500000000003,2.0,6.0,6.1555228242543185
2237,CHEMBL3422043,NCCOc1ccc(/C(=C(/Cn2cnnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,412.49300000000005,3.980500000000003,2.0,6.0,6.145693958198919
2238,CHEMBL3422042,NCCOc1ccc(/C(=C(\Cn2cncn2)c2ccccc2)c2ccc(O)cc2)cc1,active,412.49300000000005,3.980500000000003,2.0,6.0,6.7594507517174005
2239,CHEMBL3422041,NCCOc1ccc(/C(=C(\Cn2ccnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,411.50500000000005,4.585500000000004,2.0,5.0,7.772113295386326
2240,CHEMBL3422040,N#CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,370.45200000000006,4.602480000000003,2.0,4.0,7.31069114087638
2241,CHEMBL3422039,NCCOc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccc(O)cc2)cc1,intermediate,407.5130000000001,5.737100000000005,2.0,3.0,5.714442690992226
2242,CHEMBL3422038,CC(C)/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,373.49600000000004,5.344800000000004,2.0,3.0,6.484126156288321
2243,CHEMBL3422037,CCC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,373.49600000000004,5.4889000000000046,2.0,3.0,6.583359492661719
2244,CHEMBL3422036,NCCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccc(O)cc2)cc1,active,393.91400000000004,5.317700000000005,2.0,3.0,6.844663962534939
2245,CHEMBL3422035,C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,345.442,4.708700000000003,2.0,3.0,6.4723700991286615
2246,CHEMBL3422034,NCCOc1ccc(/C(=C/c2ccccc2)c2ccc(O)cc2)cc1,intermediate,331.415,4.318600000000003,2.0,3.0,5.201349354554731
2247,CHEMBL3422033,CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN)cc1)c1ccc(O)cc1,active,374.48400000000004,4.681000000000004,3.0,4.0,7.317854923626168
2248,CHEMBL3422032,CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,358.485,4.975400000000003,2.0,3.0,7.274905478918531
2249,CHEMBL3422031,CC/C(=C(/c1ccccc1)c1ccc(OCCN)cc1)c1ccccc1,active,343.46999999999997,5.393200000000004,1.0,2.0,6.039529222465701
2250,CHEMBL3422030,CCC(CC)=C(c1ccc(O)cc1)c1ccc(OCCN)cc1,intermediate,311.425,4.351600000000002,2.0,3.0,5.87942606879415
2251,CHEMBL3422029,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccc(F)cc1,intermediate,377.459,5.237900000000003,2.0,3.0,5.991399828238082
2252,CHEMBL3422028,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccc(O)cc1,active,375.468,4.804400000000004,3.0,4.0,7.346787486224656
2253,CHEMBL3422045,NCCOc1ccc(/C(=C2\CCc3ccccc32)c2ccc(O)cc2)cc1,active,357.453,4.635000000000004,2.0,3.0,6.30715308072277
2254,CHEMBL3422046,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCO)cc1)c1ccccc1,inactive,360.453,5.132400000000005,2.0,3.0,4.515700160653214
2255,CHEMBL3422047,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCC(=O)O)cc1)c1ccccc1,intermediate,374.436,5.224700000000004,2.0,3.0,5.434152181326482
2256,CHEMBL3422050,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCCN)cc1)c1ccccc1,intermediate,373.496,5.4889000000000046,2.0,3.0,5.906578314837765
2257,CHEMBL3422051,CC/C(=C(/c1ccc(O)cc1)c1ccc(CCCN)cc1)c1ccccc1,intermediate,357.49699999999996,5.652600000000005,2.0,2.0,5.134303940083929
2258,CHEMBL3422052,CC/C(=C(/c1ccc(O)cc1)c1ccc(CCCN)cc1)c1ccc(O)cc1,active,373.496,5.3582000000000045,3.0,3.0,6.308918507877031
2259,CHEMBL2386285,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,359.469,5.098800000000003,2.0,3.0,6.991399828238082
2260,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,285.31,2.65916,0.0,5.0,8.275724130399212
2261,CHEMBL3582472,Fc1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1,intermediate,289.26000000000005,3.850500000000002,0.0,3.0,5.345534666479854
2262,CHEMBL3582477,CC(C)(O)c1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1,intermediate,329.3500000000001,3.9388000000000023,1.0,4.0,5.896880746454286
2263,CHEMBL3582478,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,intermediate,311.36000000000007,3.7997000000000023,1.0,4.0,5.99097425791309
2264,CHEMBL2430505,O=S(=O)(NCCc1ccccc1)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,inactive,404.4950000000001,3.455300000000002,1.0,5.0,4.903089986991944
2265,CHEMBL2430506,O=S(=O)(NCCc1ccccc1)c1ccc(-n2cc(COc3ccccc3)nn2)cc1,intermediate,434.5210000000002,3.367300000000002,1.0,6.0,5.026872146400302
2266,CHEMBL2430509,Cc1ccc(OCc2cn(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)nn2)cc1,intermediate,448.5480000000001,3.6757200000000028,1.0,6.0,5.096910013008056
2267,CHEMBL2430510,O=Cc1ccc(OCc2cn(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)nn2)cc1,intermediate,462.5310000000002,3.179800000000002,1.0,7.0,5.102372908709558
2268,CHEMBL2430511,O=[N+]([O-])c1ccc(OCc2cn(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)nn2)cc1,intermediate,479.5180000000002,3.275500000000002,1.0,8.0,5.5376020021010435
2269,CHEMBL2430512,Cc1ccccc1OCc1cn(-c2ccc(S(=O)(=O)NCCc3ccccc3)cc2)nn1,intermediate,448.5480000000002,3.675720000000002,1.0,6.0,5.468521082957745
2270,CHEMBL2430507,O=S(=O)(NCCc1ccccc1)c1ccc(-n2cc(COc3cccc4ccccc34)nn2)cc1,intermediate,484.58100000000024,4.520500000000004,1.0,6.0,5.468521082957745
2271,CHEMBL2430508,O=S(=O)(NCCc1ccccc1)c1ccc(-n2cc(COc3ccc4ccccc4c3)nn2)cc1,intermediate,484.58100000000024,4.520500000000003,1.0,6.0,5.886056647693163
2272,CHEMBL2430497,O=c1ccc2ccc(OCc3cn(-c4ccc(S(=O)(=O)NCCc5ccccc5)cc4)nn3)cc2o1,inactive,502.55200000000025,3.4737000000000027,1.0,8.0,4.903089986991944
2273,CHEMBL2430498,O=c1cc(OCc2cn(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)nn2)c2ccccc2o1,intermediate,502.55200000000025,3.473700000000002,1.0,8.0,5.7447274948966935
2274,CHEMBL2430499,COc1ccc(CCNS(=O)(=O)c2ccc(-n3cc(-c4ccccc4)nn3)cc2)cc1OC,intermediate,464.54700000000014,3.472500000000002,1.0,7.0,5.337242168318426
2275,CHEMBL2430501,COc1ccc(CCNS(=O)(=O)c2ccc(-n3cc(COc4ccc([N+](=O)[O-])cc4)nn3)cc2)cc1OC,intermediate,539.5700000000002,3.2927000000000017,1.0,10.0,5.568636235841013
2276,CHEMBL3264672,CC(=O)c1ccccc1OCc1cn(-c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2)nn1,inactive,488.56900000000024,3.7959000000000023,0.0,7.0,4.903089986991944
2277,CHEMBL3264675,O=c1cc(OCc2cn(-c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)nn2)c2ccccc2o1,inactive,514.5630000000003,3.6997000000000027,0.0,8.0,4.903089986991944
2278,CHEMBL3264684,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4ccc([N+](=O)[O-])cc4)nn3)cc1)CC2,inactive,551.5810000000001,3.5187000000000026,0.0,10.0,4.903089986991944
2279,CHEMBL3264679,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4ccccc4C)nn3)cc1)CC2,inactive,520.6110000000002,3.9189200000000026,0.0,8.0,4.903089986991944
2280,CHEMBL3264682,COC(=O)c1ccccc1OCc1cn(-c2ccc(S(=O)(=O)N3CCc4cc(OC)c(OC)cc4C3)cc2)nn1,inactive,564.6200000000002,3.3971000000000027,0.0,10.0,4.903089986991944
2281,CHEMBL3264681,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4ccccc4C(C)=O)nn3)cc1)CC2,inactive,548.6210000000001,3.813100000000003,0.0,9.0,4.903089986991944
2282,CHEMBL3264685,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4cc(C=O)ccc4OC)nn3)cc1)CC2,inactive,564.6200000000001,3.431600000000002,0.0,10.0,4.903089986991944
2283,CHEMBL3589964,O=c1cc(OCc2cn(-c3cccc(S(=O)(=O)N4CCc5ccccc5C4)c3)nn2)c2ccccc2o1,inactive,514.5630000000003,3.6997000000000027,0.0,8.0,4.903089986991944
2284,CHEMBL3589965,COc1cc2c(cc1OC)CN(S(=O)(=O)c1cccc(-n3cc(COc4ccc5ccc(=O)oc5c4)nn3)c1)CC2,active,574.615,3.7169000000000025,0.0,10.0,6.698970004336019
2285,CHEMBL3589966,COc1cc2c(cc1OC)CN(S(=O)(=O)c1cccc(-n3cc(COc4cc(=O)oc5ccccc45)nn3)c1)CC2,intermediate,574.615,3.7169000000000025,0.0,10.0,5.7447274948966935
2286,CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,intermediate,531.4399999999999,4.205800000000003,0.0,7.0,5.585026652029182
2287,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,285.31,2.65916,0.0,5.0,8.481486060122112
2288,CHEMBL430879,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active,370.394,1.20198,1.0,8.0,7.0
2289,CHEMBL3622054,N#Cc1ccc(N(CCSc2ccc(O)cc2)n2cnnc2)cc1,active,337.408,2.9173800000000005,1.0,7.0,9.55284196865778
2290,CHEMBL3622055,N#Cc1ccc(N(CCSc2ccc(O)c(Cl)c2)n2cnnc2)cc1,active,371.853,3.570780000000002,1.0,7.0,9.585026652029182
2291,CHEMBL3622056,N#Cc1ccc(N(CCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active,416.4880000000001,1.7940800000000001,1.0,9.0,9.3767507096021
2292,CHEMBL3622057,N#Cc1ccc(N(CCSc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1,active,450.93300000000016,2.4474800000000005,1.0,9.0,9.346787486224656
2293,CHEMBL3622058,N#Cc1ccc(N(CCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active,430.5150000000001,2.1841800000000005,1.0,9.0,9.292429823902063
2294,CHEMBL3622059,N#Cc1ccc(N(CCCCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,active,458.56900000000013,2.964380000000001,1.0,9.0,9.136677139879543
2295,CHEMBL3622060,N#Cc1ccc(N(CCCS(=O)(=O)c2ccc(O)cc2)n2cnnc2)cc1,active,383.43300000000005,1.98908,1.0,8.0,7.823908740944319
2296,CHEMBL3622061,N#Cc1ccc(N(CC2CCc3cc(OS(N)(=O)=O)ccc3C2)n2cnnc2)cc1,active,424.4860000000001,1.8068799999999998,1.0,8.0,8.2839966563652
2297,CHEMBL3622062,N#Cc1ccc(N(Cc2ccc3cc(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,active,420.4540000000001,2.35518,1.0,8.0,7.508638306165727
2298,CHEMBL3622063,N#Cc1ccc(N(Cc2ccc3c(Cl)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,active,454.8990000000001,3.008580000000001,1.0,8.0,8.67778070526608
2299,CHEMBL3622064,N#Cc1ccc(N(Cc2ccc3c(Br)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,active,499.3500000000002,3.117680000000001,1.0,8.0,9.602059991327963
2300,CHEMBL3622065,N#Cc1ccc(N(CCn2ccc3cc(OS(N)(=O)=O)ccc32)n2cnnc2)cc1,active,423.45800000000014,1.6566800000000002,1.0,9.0,8.568636235841012
2301,CHEMBL3622066,Cn1cc(CCN(c2ccc(C#N)cc2)n2cnnc2)c2cc(OS(N)(=O)=O)ccc21,active,437.48500000000024,1.7361799999999996,1.0,9.0,8.638272163982407
2302,CHEMBL3622067,N#Cc1ccc(N(CCc2coc3ccc(OS(N)(=O)=O)cc23)n2cnnc2)cc1,active,424.4420000000001,1.9906799999999998,1.0,9.0,8.397940008672037
2303,CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,285.31,2.65916,0.0,5.0,9.050609993355087
2304,CHEMBL479942,NS(=O)(=O)Oc1ccc(C(c2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,intermediate,425.4480000000001,0.08040000000000025,2.0,9.0,5.516555351901465
2305,CHEMBL518761,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1.0,7.0,8.522878745280337
2306,CHEMBL479559,N#Cc1ccc([C@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1.0,7.0,8.494850021680094
2307,CHEMBL480321,N#Cc1ccc([C@@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,434.275,2.1322799999999997,1.0,7.0,7.844663962534938
2308,CHEMBL224060,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,active,324.77500000000003,2.8509,0.0,6.0,7.5376020021010435
2309,CHEMBL3622363,Cn1nnc2ccc(C(c3ccc(OS(N)(=O)=O)cc3)n3cncn3)cc21,active,385.40900000000005,0.7797999999999993,1.0,9.0,7.5376020021010435
2310,CHEMBL592131,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,active,389.82400000000007,2.10078,1.0,7.0,9.920818753952375
2311,CHEMBL597808,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)c(Cl)c1,active,310.744,3.2240800000000016,1.0,5.0,9.823908740944319
